0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	
1.55943	-0.1385	1.55982	-0.138535	1.55944	-0.138501	2.09897	0.0522228	2.19595	0.109339	
1.67887	0.0726946	2.29117	0.088746	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339	
3.89159	-0.133312	2.1307	-0.312692	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	
4.0223	0.235758	2.3865	0.183432	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323	
6.85995	0.416759	3.28115	0.18827	6.86352	0.416818	6.56942	0.496096	2.36382	0.348847	
6.57288	0.477088	2.50528	0.206424	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847	
9.07735	0.59373	2.50188	0.0518433	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	
9.00191	0.889701	2.44524	0.59236	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526	
11.5745	1.66573	2.70152	0.922469	11.5755	1.6669	11.3468	1.427	2.49328	0.600781	
11.4967	1.44194	2.47324	0.500041	11.4447	1.42958	11.3468	1.427	2.49328	0.600781	
13.595	2.30956	1.73785	1.1624	13.5921	2.31191	13.827	2.07904	2.5429	0.724947	
13.7512	2.01861	2.33338	0.715128	13.6572	1.99915	13.827	2.07904	2.5429	0.724947	
16.6412	2.90177	3.43949	1.03684	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	
16.3808	2.86342	2.69912	0.887418	16.282	2.84648	16.3554	2.85243	2.58284	0.844365	
19.0111	3.70588	2.5619	0.802031	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	
19.0869	3.81421	2.46261	0.928733	19.363	3.87122	18.923	3.74161	2.61382	0.95648	
21.3329	4.73217	2.03363	0.90402	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	
21.5375	4.73085	2.5953	0.9517	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891	
24.0792	5.57048	2.48686	0.738644	24.0787	5.56968	24.1437	5.83295	2.65286	1.14952	
24.2847	5.84759	2.87612	1.25943	24.5601	5.92334	24.1437	5.83295	2.65286	1.14952	
26.6096	6.96216	1.78207	0.973024	26.6053	6.96102	26.7833	7.01246	2.6632	1.22647	
26.761	6.96089	2.58511	1.13564	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647	
29.5845	8.08791	3.05668	1.12432	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	
29.4783	8.23042	2.76766	1.36489	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822	
31.9439	9.87817	2.1766	1.89689	31.9416	9.88017	32.0955	9.56901	2.67104	1.33358	
31.9701	9.58752	2.40551	1.40989	31.7928	9.49891	32.0955	9.56901	2.67104	1.33358	
34.6139	10.7009	2.8695	0.850595	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617	
34.7346	10.8767	2.87837	1.10432	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617	
37.144	12.0877	1.95419	1.29551	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	
37.3708	12.2413	2.57647	1.65766	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209	
40.3257	13.4696	3.31223	0.851277	40.3285	13.4666	40.0971	13.6505	2.66232	1.36458	
