8.46292	0.243462	-3.03909	-0.087429	8.46292	0.243462	8.6	0.25	-3.00029	0	
8.4473	0.251473	-1.09149	0.0894653	8.44818	0.251553	8.45	0.25	-3.00027	0	
8.47191	0.240355	-7.26407e-05	-0.21852	8.56759	0.241943	8.45	0.25	0	0	
8.46433	0.252189	-0.0101192	0.0241407	8.45582	0.253997	8.45	0.25	0	0	
8.37444	0.247618	-1.04557	-0.0441262	8.42544	0.254042	8.35	0.25	-1.81979	0	
8.29317	0.249113	-1.06384	-0.0172618	8.23962	0.24916	8.25	0.25	-1.81978	0	
8.08602	0.235976	-2.33137	-0.074249	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994	
7.93903	0.191744	-2.35621	-0.246296	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993	
7.76718	0.174965	-2.72287	-0.264302	7.61269	0.155818	7.7	0.15	-2.99982	0	
7.61224	0.161364	-2.74388	-0.264558	7.54016	0.159641	7.55	0.15	-2.99982	0	
7.50736	0.133237	-2.39099	-0.306977	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239	
7.36982	0.0817838	-2.39792	-0.408008	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823	
7.21508	0.0484633	-2.5642	-0.437686	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507	
7.0707	-0.00504639	-2.56908	-0.515518	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499	
6.97153	-0.0606583	-2.20454	-0.592974	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898	
6.85038	-0.150179	-2.20554	-0.736458	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897	
6.74542	-0.219795	-2.14654	-0.82174	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075	
6.63869	-0.323978	-2.14869	-0.9791	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075	
6.60346	-0.417319	-1.64666	-1.12172	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769	
6.52679	-0.525808	-1.64167	-1.25214	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769	
6.49627	-0.655553	-1.19196	-1.45084	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498	
6.43262	-0.82853	-1.19968	-1.68502	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494	
6.34652	-0.960098	-1.3323	-1.76863	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898	
6.26758	-1.11421	-1.35115	-1.91319	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896	
6.35075	-1.3097	-0.26893	-2.31346	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	
6.33653	-1.50104	-0.280886	-2.47472	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891	
6.28634	-1.6461	-0.515021	-2.4862	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	
6.2539	-1.82207	-0.53946	-2.61659	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847	
6.30432	-2.00926	0.00278406	-2.88407	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	
6.30925	-2.17587	0.00462938	-2.93772	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994	
6.29934	-2.34261	-0.0640482	-2.93397	6.32593	-2.40018	6.35	-2.4	0	-2.72613	
