0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1.55943	-0.1385	1.56137	-0.138673	1.55944	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.67845	0.0726837	2.292	0.0887963	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.8913	-0.133623	2.12993	-0.328388	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
4.02206	0.235796	2.38552	0.181751	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.86151	0.416782	3.28889	0.188971	6.86352	0.416818	6.56942	0.496096	2.36382	0.348847
6.57275	0.477055	2.50853	0.164405	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07735	0.593368	2.49977	0.0809833	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.00183	0.889691	2.44116	0.644162	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.575	1.66642	2.70641	0.884244	11.5755	1.6669	11.3468	1.427	2.49328	0.600781
11.4972	1.44202	2.47981	0.448922	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.5937	2.31041	1.72643	1.20808	13.5921	2.31191	13.827	2.07904	2.5429	0.724947
13.751	2.01854	2.32176	0.788459	13.6572	1.99915	13.827	2.07904	2.5429	0.724947
16.6431	2.90258	3.45768	0.977122	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.381	2.86347	2.71501	0.796715	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0109	3.70539	2.54691	0.87963	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0868	3.81419	2.45159	0.984842	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3322	4.73234	2.04045	0.854681	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.5376	4.73089	2.60415	0.912019	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.079	5.56997	2.47796	0.772336	24.0787	5.56968	24.1437	5.83295	2.65286	1.14952
24.2847	5.84761	2.86842	1.29402	24.5601	5.92334	24.1437	5.83295	2.65286	1.14952
26.6077	6.9618	1.78125	0.940075	26.6053	6.96102	26.7833	7.01246	2.6632	1.22647
26.7611	6.96092	2.58677	1.12861	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5853	8.08787	3.05829	1.13038	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.4783	8.23044	2.76697	1.36811	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9429	9.87905	2.17271	1.89892	31.9416	9.88017	32.0955	9.56901	2.67104	1.33358
31.9701	9.58754	2.40356	1.41537	31.7928	9.49891	32.0955	9.56901	2.67104	1.33358
34.6147	10.7	2.87514	0.839688	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.7346	10.8767	2.8832	1.08958	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1424	12.0879	1.94272	1.31229	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.3708	12.2414	2.56885	1.68095	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3269	13.4684	3.32623	0.818727	40.3285	13.4666	40.0971	13.6505	2.66232	1.36458
40.0637	13.6322	2.75656	1.10536	39.9009	13.6243	40.0971	13.6505	2.66232	1.36458
